,Date,User,Nickname,Tweet,URL
21,2022-05-02 07:53:15+00:00,dont90___,囧rz,"합정-망원 멘야준

시오라멘이 너무 맛있는 곳 .. 라멘 위에 올라가는 차슈도 색다르고 닭고기도 부드럽고 맛있음 !! 죽순까지 완전 야들야들 🥲 고기밥도 꼭 먹어주야되.
앞으로 라멘은 여기서만 먹어야지..

#몬베베가_몬베베에게_추천하는_맛집
#몬베베_어차피_추천해도_니가_먹고싶은거_먹겠지 https://t.co/epZHF0Dfo9",https://twitter.com/dont90___/status/1521035073381748737
22,2022-04-28 16:46:10+00:00,1urve,♡,"망원 마이클식당 🍛🧆

혼자가서 토마토미트볼 먹엇지만
토마토카레+크림미트볼 조합 진짜짱 !
카레는 비건옵션도 잇음 ~🍥

#하나세끼
#도영이의유맹맛집
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/xecxo4netm",https://twitter.com/1urve/status/1519719634391683072
23,2022-04-28 08:46:33+00:00,Yourmyim0126,집사,"#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지

☕️ 망원 ‘odd’ 

커피를 잡솨요🔥(꾸덕꾸덕 케이크 좋아하시는 분들 가나슈 강력추천) ‘HAPPY DAY’ ❤️ https://t.co/5hAzcrQEyF",https://twitter.com/Yourmyim0126/status/1519598934519296001
24,2022-04-28 08:46:27+00:00,Yourmyim0126,집사,"#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지

🍜 망원 ‘소바식당’

굉장히 맛있소바😋 한그릇 뚝딱했소바🍴
(타마고 멘치카츠 같이 잡솨요🤛🏻 꼭 !!🔥) https://t.co/PuFAt3Q9e5",https://twitter.com/Yourmyim0126/status/1519598907830853633
25,2022-04-18 13:47:38+00:00,Whale_ON_D,하루,"☕️ 망원 town

아직 가오픈기간이라 그런지 조용하구 조아뜸 ㅠㅠㅠㅠ 시그니처 음료인 타운바닐라랑 타운에이드(바질토마토에이드) 마셨는데 진짜 너무 맛있었더 ㅠㅠㅠ 디저트도 다 맛있당 .. ღღღ 망원 가면 타운 가주! 음료가 딘댜 너무 맛있어ㅠㅠ!!!!

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/KLqLoo4bI0",https://twitter.com/Whale_ON_D/status/1516050824224407563
26,2022-04-10 09:03:52+00:00,1uv1ucky03,dd,"📍망원 다이너재키

비건옵션식당이지만 비건메뉴가 정말 정말 많은 곳이에요 전에 방문 했을 때도 맛있어서 재방문!!!! 버섯탕수육이 진짜 진짜...진짜 맛도리 너무 맛있어서 모두 기영이 됨

 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/zCw2vLDwAf",https://twitter.com/1uv1ucky03/status/1513080311097176064
27,2022-04-09 13:59:16+00:00,ll_always_,이즈,"망원 《 다다랩 》
 
• 문장커피
• 문장칵테일

문장을 적으면 맛으로 번역해 주시는 곳
분위기가 너무 좋아요 、、📝☕️🍸

#몬베베가_몬베베에게_추천하는_맛집
#채형원_너는세입도못먹겠지 https://t.co/n4PWJmtrRY",https://twitter.com/ll_always_/status/1512792262173888513
28,2022-04-03 12:02:18+00:00,im_im_miya,임고냥내고냥,"#몬베베가_몬베베에게_추천하는_맛집
#셔누_넌이미먹었겠지만또먹어야겠지
#민혁_너는이미북마크해놨겠지
#기현_너는맘마먹고다시시작하겠지
#채형원_너는세입도못먹겠지
#주헌_너는한입가득못먹겠지
#임창균_너는한끼뚝닭먹겠지
#맛있겠짛_주연앟

더비와 또 방문한 #합정 #망원

강화 통통 생고기 https://t.co/vwyAwE873O",https://twitter.com/im_im_miya/status/1510588502341128195
29,2022-03-25 01:58:15+00:00,hamzzi_kihhh,𝙍𝙊𝙕𝙔🐹,"#몬베베가_몬베베에게_추천하는_맛집
 #기현_너는맘마먹고다시시작하겠지
📍안국, 소금집델리
망원에도 있는 잠봉뵈르 맛집입니다.
원래 건너편에 있던 베이글 맛집을 가려다
웨이팅이 길어서 여기로 왔었는데
잠봉뵈르.. 정말 감동적으로 맛있어요ಥ‿ಥ
오늘의 스프도 꼭 꼭 드세요😋 https://t.co/zvaVCIr3IT",https://twitter.com/hamzzi_kihhh/status/1507174994912063495
30,2022-03-24 10:38:46+00:00,nunu_ya_,ヌヌ,"☀️합정,망원 - 기요한
끝내준다 
기분 안좋았는데 화가 사르르 녹는 맛
직원분들도 엄청 친절하셔서 식사 내내 감동이였다..
식전 사시미도 진짜 맛있구 오챠즈케랑
시금치로 만든 테린느 느낌의 두부도 진짜 짱이야
다음엔 우니를 추가해서 먹어보겠어요
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/LnzTkXgZ2g",https://twitter.com/nunu_ya_/status/1506943599123976193
31,2022-03-17 11:21:57+00:00,myyouthisim,slow벨라,"📍망원 강화통통생고기

목살파인 나는 삼겹살보다 목살이 더 맛있었다! 
맥주랑 마시니 금상첨화💛
비트로드 근처에 있어서 앨범깡하고 바로 밥먹으러 가기 딱 좋음❕
#몬베베가_몬베베에게_추천하는_맛집
#창균아_오늘의_일반식 https://t.co/achqg0bwKn",https://twitter.com/myyouthisim/status/1504417751661637632
32,2022-03-05 13:34:38+00:00,realwaeng,웽,"망원 오프넌 말차테린느 꼭 먹기🤤

#몬베베가_몬베베에게_추천하는_맛집
#민혁_너는이미북마크해놨겠지 https://t.co/5X1IMSpsOk",https://twitter.com/realwaeng/status/1500102489471066116
33,2022-02-24 14:44:40+00:00,immxmixm,ple,"#몬베베가_몬베베에게_추천하는_맛집 
#임창균_너는한끼뚝닭먹겠지

망원 다다랩

문장을 적어드리면 음료로 커스텀 해주십니다 .ᐟ
어떤 글을 적을지 고민하다가 Just love 곡 소개 글로 ᰔ
음료가 나올때까지 10분 이상의 시간이 걸립니다.
매장 분위기가 좋고 균 생각 또 많이 하고 왔당..💜 https://t.co/QCaz0pCFr5",https://twitter.com/immxmixm/status/1496858623410335749
34,2022-02-24 07:36:25+00:00,immxmixm,ple,"#몬베베가_몬베베에게_추천하는_맛집 
#임창균_너는한끼뚝닭먹겠지

망원 섭식당 

소소하고 아기자기했던 ᰔ
벤또 다 먹고 마지막 우유푸딩까지 🥛
조용하게 한끼하러 가기 좋은 식당 ₊° ✧♡ https://t.co/5mDkY1dB26",https://twitter.com/immxmixm/status/1496750850328317956
35,2022-02-20 11:31:30+00:00,_llnonlil_,유영 ⸝⸝• ̫•⸝⸝,"📍망원 강화통통생고기

순식간에 먹어버림…

#먹어봤도영 
#재혀니_맛있게머겅 
#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지 https://t.co/s2lPdmyViO",https://twitter.com/_llnonlil_/status/1495360460782452738
36,2022-02-02 10:14:37+00:00,Yourmyim0126,집사,"#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지

☕️ 망원 비바쌀롱

“Remember you're the one who can fill the world with sunshine🐱”

창균이와 하는 모든 것이 나에게는 빛✨💜 https://t.co/nsA3F7Nwih",https://twitter.com/Yourmyim0126/status/1488818130327539713
